subjId,task,measIndex,src,det,chromophore,roi,term,beta,SE,t,p
sub-003,audi,4,2,1,HbO,PFC,oddball-common,-5.37652272961775e-10,1.75512824123593e-10,-3.06332187204263,0.0021987176421851
sub-003,audi,5,2,1,HbR,PFC,common,-3.43112895486336e-10,3.44101266935829e-11,-9.97127672739208,3.09350287366963e-23
sub-003,audi,5,2,1,HbR,PFC,oddball,-2.34253272926761e-10,9.39555289021054e-11,-2.4932356367323,0.0126853990556117
sub-003,audi,5,2,1,HbR,PFC,intercept,6.37976821718833e-08,3.54445024706092e-09,17.9993166005884,1.4188788078369e-70
sub-003,audi,5,2,1,HbR,PFC,oddball-common,1.08859622559575e-10,1.23660480117126e-10,0.880310528120771,0.378726605266589
sub-003,audi,6,2,1,HbT,PFC,common,-1.23715715004826e-10,2.76915326629081e-11,-4.46763696725747,8.05502901529649e-06
sub-003,audi,6,2,1,HbT,PFC,oddball,-5.52508365407026e-10,7.56106660292727e-11,-7.30728076371027,3.08377495275254e-13
sub-003,audi,6,2,1,HbT,PFC,intercept,3.88976094228799e-08,2.85239460646462e-09,13.6368261722004,1.01718311468569e-41
sub-003,audi,6,2,1,HbT,PFC,oddball-common,-4.287926504022e-10,9.95157110221538e-11,-4.30879351609861,1.66787397481831e-05
sub-003,audi,7,2,2,HbO,PFC,common,8.79954710293541e-11,3.51782193072517e-11,2.50141913838187,0.0123962789698726
sub-003,audi,7,2,2,HbO,PFC,oddball,1.43111598133293e-10,9.6052776273662e-11,1.48992672242556,0.136296419820663
sub-003,audi,7,2,2,HbO,PFC,intercept,-1.93689840960025e-08,3.62356841127249e-09,-5.34527898955843,9.36332356642936e-08
sub-003,audi,7,2,2,HbO,PFC,oddball-common,5.51161271039391e-11,1.2642079257475e-10,0.435973592487567,0.66287167941721
sub-003,audi,8,2,2,HbR,PFC,common,-7.56124278171249e-11,1.73108334156938e-11,-4.36792533331038,1.27558010856025e-05
sub-003,audi,8,2,2,HbR,PFC,oddball,-2.04235725931022e-10,4.72665655605118e-11,-4.32093433294946,1.57895747645243e-05
sub-003,audi,8,2,2,HbR,PFC,intercept,2.05186985269244e-08,1.78312007751278e-09,11.5071883187728,2.53297735543631e-30
sub-003,audi,8,2,2,HbR,PFC,oddball-common,-1.28623298113897e-10,6.22103484382549e-11,-2.0675546969739,0.0387249769436253
sub-003,audi,9,2,5,HbR,PFC,common,-1.54222138203316e-10,2.53773928327823e-11,-6.07714666433712,1.29909063075928e-09
sub-003,audi,9,2,5,HbR,PFC,oddball,-3.80677963383267e-10,6.92919961322087e-11,-5.49382301899538,4.09612188875174e-08
sub-003,audi,9,2,5,HbR,PFC,intercept,4.1031883096967e-08,2.61402426956747e-09,15.6968256089514,1.93437194165265e-54
sub-003,audi,9,2,5,HbR,PFC,oddball-common,-2.26455825179951e-10,9.11993323874628e-11,-2.48308643552178,0.0130522494245486
sub-003,audi,10,2,5,HbT,PFC,common,-6.5085478563369e-11,1.74979895081119e-11,-3.71959753051606,0.000201374679280292
sub-003,audi,10,2,5,HbT,PFC,oddball,1.71810524443697e-10,4.7777588080335e-11,3.59604851033519,0.000325703040224556
sub-003,audi,10,2,5,HbT,PFC,intercept,5.54226264547127e-09,1.80239828197618e-09,3.07493782084315,0.00211499599894663
sub-003,audi,10,2,5,HbT,PFC,oddball-common,2.36896003007066e-10,6.28829356812883e-11,3.7672541913077,0.000166644757665329
sub-003,audi,11,3,2,HbO,PFC,common,2.57701656696152e-10,3.17269310956431e-11,8.12248924799226,5.50471711229728e-16
sub-003,audi,11,3,2,HbO,PFC,oddball,-4.82988073059004e-10,8.66291664101227e-11,-5.57535173283817,2.57873361476964e-08
sub-003,audi,11,3,2,HbO,PFC,intercept,-2.26127709680602e-08,3.26806494384132e-09,-6.91931505543488,5.01362964591464e-12
sub-003,audi,11,3,2,HbO,PFC,oddball-common,-7.40689729755157e-10,1.14017817105622e-10,-6.49626302763726,8.90056088884796e-11
sub-003,audi,12,3,2,HbR,PFC,common,-1.37976686365348e-10,1.3439287657083e-11,-10.2666666482601,1.59230964436842e-24
sub-003,audi,12,3,2,HbR,PFC,oddball,-4.85213717975875e-11,3.6695458611149e-11,-1.32227184600019,0.186128384878797
sub-003,audi,12,3,2,HbR,PFC,intercept,2.48952421402956e-08,1.38432755219567e-09,17.9836355209499,1.85573516661489e-70
