subjId,task,measIndex,src,det,chromophore,roi,term,beta,SE,t,p
sub-002,audi,1,1,3,HbO,PFC,common,-3.14053685666914e-10,5.16717376034146e-11,-6.07786190736038,1.2890500540545e-09
sub-002,audi,1,1,3,HbO,PFC,oddball,3.94367458235635e-10,1.42805376108277e-10,2.76157291120903,0.00576900233108397
sub-002,audi,1,1,3,HbO,PFC,intercept,3.20119313304646e-08,5.08121198035778e-09,6.30005822512655,3.17594207253929e-10
sub-002,audi,1,1,3,HbO,PFC,oddball-common,7.0842114390255e-10,1.87781064281458e-10,3.77259095113405,0.00016304015809459
sub-002,audi,2,1,3,HbR,PFC,common,-1.38585190703961e-10,2.14852254913614e-11,-6.45025535150572,1.19940995280669e-10
sub-002,audi,2,1,3,HbR,PFC,oddball,-2.99300386398077e-10,5.93787987277258e-11,-5.04052612735535,4.77188952972025e-07
sub-002,audi,2,1,3,HbR,PFC,intercept,3.14115921535434e-08,2.11277944638308e-09,14.8674260379226,3.61702957983269e-49
sub-002,audi,2,1,3,HbR,PFC,oddball-common,-1.60715195694116e-10,7.80797917047083e-11,-2.05834559986953,0.0395979337167294
sub-002,audi,3,1,3,HbT,PFC,common,-4.52638876370876e-10,4.30119070710876e-11,-10.5235714292505,1.09691145748195e-25
sub-002,audi,3,1,3,HbT,PFC,oddball,9.50670718375612e-11,1.18872169803228e-10,0.799742042186393,0.423890369038817
sub-002,audi,3,1,3,HbT,PFC,intercept,6.3423523484008e-08,4.22963553471063e-09,14.9950327784796,5.69588949151299e-50
sub-002,audi,3,1,3,HbT,PFC,oddball-common,5.47705948208438e-10,1.56310239624112e-10,3.503967171476,0.000461561201485898
sub-002,audi,4,2,1,HbO,PFC,common,6.39309946367167e-11,3.6632020637743e-11,1.7452216264272,0.0809949669984078
sub-002,audi,4,2,1,HbO,PFC,oddball,2.83752742145439e-10,1.01240053603953e-10,2.80277155181554,0.00508201027734713
sub-002,audi,4,2,1,HbO,PFC,intercept,-2.51137455975873e-08,3.60226055407343e-09,-6.97166271584346,3.45088426138374e-12
sub-002,audi,4,2,1,HbO,PFC,oddball-common,2.19821747508723e-10,1.33124995233006e-10,1.65124323290283,0.0987386722406104
sub-002,audi,5,2,1,HbR,PFC,common,-1.12201828238148e-10,2.02996879741285e-11,-5.52726861521943,3.38270587571237e-08
sub-002,audi,5,2,1,HbR,PFC,oddball,-1.45354327384833e-10,5.61023242197788e-11,-2.59087888793008,0.00959514708305928
sub-002,audi,5,2,1,HbR,PFC,intercept,2.7132996243142e-08,1.99619797041334e-09,13.5923373559607,1.69932149014101e-41
sub-002,audi,5,2,1,HbR,PFC,oddball-common,-3.31524991466854e-11,7.37714113974652e-11,-0.449394942006281,0.653162211816139
sub-002,audi,6,2,1,HbT,PFC,common,-4.8270833601431e-11,2.16521182266748e-11,-2.22938158272028,0.0258235839066347
sub-002,audi,6,2,1,HbT,PFC,oddball,1.38398414760606e-10,5.98400408097919e-11,2.31280615600716,0.0207653027568299
sub-002,audi,6,2,1,HbT,PFC,intercept,2.01925064555465e-09,2.12919107497234e-09,0.948365165198184,0.342979899232183
sub-002,audi,6,2,1,HbT,PFC,oddball-common,1.86669248362037e-10,7.86862991865843e-11,2.37232212331399,0.0177064826528219
sub-002,audi,7,2,2,HbO,PFC,common,-2.30293216376943e-10,4.97840376656826e-11,-4.62584449102831,3.80521035748194e-06
sub-002,audi,7,2,2,HbO,PFC,oddball,5.98190932635518e-10,1.37588332670404e-10,4.34768647185003,1.39743253719259e-05
