subjId,task,measIndex,src,det,chromophore,roi,term,beta,SE,t,p
sub-003,motor,1,10,10,HbO,LeftCentral,right,-7.26848259648914e-11,1.48475113409175e-10,-0.489542148148308,0.62448362936735
sub-003,motor,1,10,10,HbO,LeftCentral,intercept,-1.04015165121169e-08,2.94827982722622e-09,-3.52799500782217,0.000423226929844306
sub-003,motor,1,10,10,HbO,LeftCentral,dct01,-1.58605508608326e-08,3.65001193454884e-09,-4.3453421920915,1.42363615909911e-05
sub-003,motor,1,10,10,HbO,LeftCentral,dct02,2.40458004041433e-08,3.30951276512146e-09,7.26566177884522,4.40721383241579e-13
sub-003,motor,1,10,10,HbO,LeftCentral,dct03,-1.55860477732734e-08,2.83662871829279e-09,-5.49456743237576,4.14993072058218e-08
sub-003,motor,2,10,10,HbR,LeftCentral,right,-2.23158522710351e-10,5.87270432406297e-11,-3.79992777426194,0.000146799074141754
sub-003,motor,2,10,10,HbR,LeftCentral,intercept,-2.50760627863527e-09,1.08750776308041e-09,-2.30582839384279,0.0211689711106804
sub-003,motor,2,10,10,HbR,LeftCentral,dct01,-6.80927557570828e-10,1.33576675488417e-09,-0.509765312754675,0.610242821429366
sub-003,motor,2,10,10,HbR,LeftCentral,dct02,-4.01322024580423e-09,1.19982230299501e-09,-3.3448455123616,0.000830545906353792
sub-003,motor,2,10,10,HbR,LeftCentral,dct03,9.19190049860758e-10,1.0230730768744e-09,0.898459817424758,0.368992244862339
sub-003,motor,3,10,10,HbT,LeftCentral,right,4.110324987044e-10,1.70470902090439e-10,2.41115928679921,0.0159447962188871
sub-003,motor,3,10,10,HbT,LeftCentral,intercept,-2.07882084740719e-08,4.0754051125884e-09,-5.10089375160761,3.53051727990739e-07
sub-003,motor,3,10,10,HbT,LeftCentral,dct01,-4.05652056395157e-10,5.04019679496034e-09,-0.080483376522275,0.935856672682009
sub-003,motor,3,10,10,HbT,LeftCentral,dct02,3.16328221910466e-09,4.34864808022126e-09,0.727417385989924,0.467011075644947
sub-003,motor,3,10,10,HbT,LeftCentral,dct03,-7.90077471106518e-09,3.56691792646049e-09,-2.21501443934407,0.0268128305328198
